-1.7842	7.5605	2.8798	-2.6838	-7.2288	-5.675	-13.938	-3.2297	-3.8623	5.8169	7.6696
-1.8043	7.5636	2.932	-2.6587	-7.1789	-5.7075	-13.947	-3.3251	-3.8765	5.7331	7.6618
-1.8244	7.5667	2.9842	-2.6336	-7.1289	-5.7401	-13.956	-3.4206	-3.8907	5.6494	7.6541
-1.8445	7.5698	3.0363	-2.6085	-7.079	-5.7727	-13.964	-3.516	-3.9049	5.5657	7.6463
-1.8646	7.5729	3.0885	-2.5834	-7.0291	-5.8052	-13.973	-3.6114	-3.9191	5.4819	7.6386
-1.8847	7.576	3.1407	-2.5583	-6.9792	-5.8378	-13.982	-3.7068	-3.9333	5.3982	7.6308
-1.9048	7.5791	3.1928	-2.5332	-6.9293	-5.8703	-13.991	-3.8022	-3.9475	5.3145	7.6231
-1.9249	7.5822	3.245	-2.5081	-6.8794	-5.9029	-14	-3.8976	-3.9617	5.2307	7.6154
-1.945	7.5853	3.2972	-2.483	-6.8295	-5.9354	-14.008	-3.993	-3.9759	5.147	7.6076
-1.9651	7.5884	3.3493	-2.4579	-6.7796	-5.968	-14.017	-4.0884	-3.9902	5.0632	7.5999
-1.9852	7.5915	3.4015	-2.4328	-6.7296	-6.0006	-14.026	-4.1838	-4.0044	4.9795	7.5921
-2.0053	7.5946	3.4537	-2.4077	-6.6797	-6.0331	-14.035	-4.2793	-4.0186	4.8958	7.5844
-2.0255	7.5977	3.5058	-2.3826	-6.6298	-6.0657	-14.044	-4.3747	-4.0328	4.812	7.5766
-2.0456	7.6009	3.558	-2.3575	-6.5799	-6.0982	-14.052	-4.4701	-4.047	4.7283	7.5689
-2.0657	7.604	3.6102	-2.3324	-6.53	-6.1308	-14.061	-4.5655	-4.0612	4.6446	7.5612
-2.0858	7.6071	3.6623	-2.3073	-6.4801	-6.1633	-14.07	-4.6609	-4.0754	4.5608	7.5534
-2.1059	7.6102	3.7145	-2.2822	-6.4302	-6.1959	-14.079	-4.7563	-4.0896	4.4771	7.5457
-2.126	7.6133	3.7667	-2.2571	-6.3803	-6.2285	-14.088	-4.8517	-4.1038	4.3933	7.5379
-2.1461	7.6164	3.8188	-2.2319	-6.3303	-6.261	-14.096	-4.9471	-4.118	4.3096	7.5302
-2.1662	7.6195	3.871	-2.2068	-6.2804	-6.2936	-14.105	-5.0425	-4.1322	4.2259	7.5225
-2.1827	7.6015	3.9305	-2.1853	-6.2112	-6.3228	-14.089	-5.1537	-4.1426	4.1336	7.5167
-2.1985	7.5796	3.9915	-2.1645	-6.1384	-6.3513	-14.068	-5.2677	-4.1523	4.0397	7.5112
-2.2143	7.5576	4.0524	-2.1437	-6.0656	-6.3799	-14.047	-5.3818	-4.162	3.9458	7.5058
-2.2302	7.5357	4.1133	-2.1229	-5.9927	-6.4084	-14.026	-5.4958	-4.1718	3.8519	7.5004
-2.246	7.5138	4.1742	-2.1021	-5.9199	-6.4369	-14.005	-5.6099	-4.1815	3.758	7.495
-2.2618	7.4918	4.2352	-2.0813	-5.8471	-6.4655	-13.984	-5.7239	-4.1912	3.6641	7.4896
-2.2777	7.4699	4.2961	-2.0605	-5.7743	-6.494	-13.963	-5.838	-4.2009	3.5702	7.4841
-2.2935	7.448	4.357	-2.0396	-5.7014	-6.5226	-13.942	-5.952	-4.2106	3.4763	7.4787
-2.3093	7.426	4.4179	-2.0188	-5.6286	-6.5511	-13.921	-6.0661	-4.2203	3.3824	7.4733
-2.3251	7.4041	4.4789	-1.998	-5.5558	-6.5797	-13.9	-6.1802	-4.23	3.2885	7.4679
-2.341	7.3822	4.5398	-1.9772	-5.4829	-6.6082	-13.88	-6.2942	-4.2397	3.1946	7.4625
-2.3568	7.3602	4.6007	-1.9564	-5.4101	-6.6368	-13.859	-6.4083	-4.2494	3.1007	7.4571
-2.3726	7.3383	4.6616	-1.9356	-5.3373	-6.6653	-13.838	-6.5223	-4.2591	3.0068	7.4516
-2.3885	7.3164	4.7226	-1.9147	-5.2645	-6.6939	-13.817	-6.6364	-4.2688	2.9129	7.4462
-2.4043	7.2944	4.7835	-1.8939	-5.1916	-6.7224	-13.796	-6.7504	-4.2785	2.819	7.4408
-2.4201	7.2725	4.8444	-1.8731	-5.1188	-6.751	-13.775	-6.8645	-4.2883	2.7251	7.4354
-2.4359	7.2506	4.9053	-1.8523	-5.046	-6.7795	-13.754	-6.9785	-4.298	2.6312	7.43
-2.4518	7.2286	4.9663	-1.8315	-4.9731	-6.8081	-13.733	-7.0926	-4.3077	2.5373	7.4245
-2.4676	7.2067	5.0272	-1.8107	-4.9003	-6.8366	-13.712	-7.2066	-4.3174	2.4434	7.4191
-2.4834	7.1848	5.0881	-1.7898	-4.8275	-6.8652	-13.691	-7.3207	-4.3271	2.3496	7.4137
-2.4993	7.1628	5.149	-1.769	-4.7547	-6.8937	-13.67	-7.4348	-4.3368	2.2557	7.4083
-2.5151	7.1409	5.21	-1.7482	-4.6818	-6.9223	-13.649	-7.5488	-4.3465	2.1618	7.4029
-2.5309	7.119	5.2709	-1.7274	-4.609	-6.9508	-13.628	-7.6629	-4.3562	2.0679	7.3974
-2.5467	7.097	5.3318	-1.7066	-4.5362	-6.9794	-13.607	-7.7769	-4.3659	1.974	7.392
-2.5626	7.0751	5.3927	-1.6858	-4.4633	-7.0079	-13.586	-7.891	-4.3756	1.8801	7.3866
-2.5784	7.0532	5.4537	-1.6649	-4.3905	-7.0365	-13.566	-8.005	-4.3853	1.7862	7.3812
-2.5942	7.0312	5.5146	-1.6441	-4.3177	-7.065	-13.545	-8.1191	-4.395	1.6923	7.3758
-2.61	7.0093	5.5755	-1.6233	-4.2449	-7.0936	-13.524	-8.2331	-4.4048	1.5984	7.3703
-2.6259	6.9874	5.6364	-1.6025	-4.172	-7.1221	-13.503	-8.3472	-4.4145	1.5045	7.3649
-2.6417	6.9654	5.6974	-1.5817	-4.0992	-7.1507	-13.482	-8.4613	-4.4242	1.4106	7.3595
-2.6575	6.9435	5.7583	-1.5609	-4.0264	-7.1792	-13.461	-8.5753	-4.4339	1.3167	7.3541
-2.6734	6.9216	5.8192	-1.54	-3.9535	-7.2078	-13.44	-8.6894	-4.4436	1.2228	7.3487
-2.6892	6.8996	5.8801	-1.5192	-3.8807	-7.2363	-13.419	-8.8034	-4.4533	1.1289	7.3432
-2.705	6.8777	5.9411	-1.4984	-3.8079	-7.2649	-13.398	-8.9175	-4.463	1.035	7.3378
-2.7208	6.8558	6.002	-1.4776	-3.7351	-7.2934	-13.377	-9.0315	-4.4727	0.94112	7.3324
-2.7367	6.8338	6.0629	-1.4568	-3.6622	-7.322	-13.356	-9.1456	-4.4824	0.84722	7.327
-2.7525	6.8119	6.1238	-1.436	-3.5894	-7.3505	-13.335	-9.2596	-4.4921	0.75332	7.3216
-2.7683	6.79	6.1848	-1.4151	-3.5166	-7.3791	-13.314	-9.3737	-4.5018	0.65943	7.3161
-2.7842	6.768	6.2457	-1.3943	-3.4437	-7.4076	-13.293	-9.4877	-4.5115	0.56553	7.3107
-2.8	6.7461	6.3066	-1.3735	-3.3709	-7.4362	-13.272	-9.6018	-4.5213	0.47164	7.3053
-2.8158	6.7242	6.3675	-1.3527	-3.2981	-7.4647	-13.252	-9.7159	-4.531	0.37774	7.2999
-2.8316	6.7022	6.4285	-1.3319	-3.2253	-7.4933	-13.231	-9.8299	-4.5407	0.28385	7.2945
-2.8475	6.6803	6.4894	-1.3111	-3.1524	-7.5218	-13.21	-9.944	-4.5504	0.18995	7.2891
-2.8633	6.6584	6.5503	-1.2903	-3.0796	-7.5504	-13.189	-10.058	-4.5601	0.096054	7.2836
