11.232	19.992	10.372	-8.7841	-19.864	-12.681	6.1608	19.338	14.736	-3.4142	-18.426	-9.5407	-49.859	90	11.78	-9.5407	23.899	69.727	-10.422	1.4245	-16.173	16.013	-87.814	1.4245	37.126	-7.9207	34.312
11.127	19.995	10.479	-8.6708	-19.849	-12.778	6.041	19.306	14.821	-3.2902	-18.376	-9.4332	-49.786	90	11.816	-9.4332	23.835	69.623	-10.37	1.3907	-16.079	16	-87.957	1.3907	36.97	-7.9595	34.87
11.023	19.997	10.586	-8.5576	-19.834	-12.875	5.9212	19.273	14.906	-3.1662	-18.327	-9.3257	-49.712	90	11.852	-9.3257	23.772	69.519	-10.317	1.3569	-15.985	15.988	-88.101	1.3569	36.813	-7.9983	35.429
10.918	19.999	10.693	-8.444	-19.818	-12.971	5.801	19.24	14.99	-3.042	-18.277	-9.2187	-49.638	90	11.888	-9.2187	23.709	69.415	-10.266	1.322	-15.892	15.975	-88.243	1.322	36.664	-8.033	35.97
10.812	19.999	10.799	-8.3294	-19.799	-13.066	5.6803	19.204	15.072	-2.9175	-18.224	-9.113	-49.564	90	11.926	-9.113	23.648	69.313	-10.218	1.2847	-15.802	15.961	-88.383	1.2847	36.533	-8.0583	36.474
10.706	19.998	10.904	-8.2148	-19.781	-13.161	5.5595	19.168	15.154	-2.7929	-18.172	-9.0072	-49.491	90	11.964	-9.0072	23.587	69.211	-10.17	1.2473	-15.711	15.946	-88.523	1.2473	36.402	-8.0836	36.977
10.599	19.997	11.01	-8.1001	-19.763	-13.256	5.4387	19.133	15.236	-2.6684	-18.12	-8.9015	-49.417	90	12.002	-8.9015	23.527	69.108	-10.123	1.21	-15.62	15.932	-88.663	1.21	36.271	-8.1089	37.48
10.493	19.996	11.115	-7.9854	-19.744	-13.35	5.3178	19.097	15.318	-2.5438	-18.067	-8.796	-49.343	90	12.04	-8.796	23.466	69.006	-10.075	1.1723	-15.53	15.918	-88.802	1.1723	36.143	-8.133	37.978
10.385	19.993	11.219	-7.8694	-19.723	-13.443	5.1962	19.058	15.398	-2.4189	-18.012	-8.6921	-49.269	90	12.08	-8.6921	23.408	68.905	-10.031	1.1314	-15.442	15.902	-88.938	1.1314	36.034	-8.1479	38.432
10.277	19.989	11.322	-7.7535	-19.701	-13.535	5.0745	19.019	15.477	-2.2939	-17.956	-8.5882	-49.195	90	12.119	-8.5882	23.351	68.805	-9.9878	1.0906	-15.354	15.886	-89.074	1.0906	35.925	-8.1628	38.886
